78	41.1491375	-8.6094872
79	41.1509254	-8.6067378
80	41.1509358	-8.6042541
81	41.1556313	-8.602601
82	41.1545678	-8.6030427
83	41.1538529	-8.5960473
84	41.1532819	-8.5997228
85	41.1505026	-8.6002388
86	41.1505562	-8.6006772
87	41.1472894	-8.602621
88	41.1491982	-8.6031713
89	41.1550942	-8.6055554
90	41.1535468	-8.6062262
91	41.1548151	-8.6046934
92	41.1587505	-8.6045353
93	41.1603549	-8.6044431
94	41.1489935	-8.602106
95	41.1510098	-8.6022482
96	41.154542	-8.6005646
97	41.1545295	-8.5994778
98	41.2001504	-8.6660424
99	41.1966317	-8.669938
100	41.1958541	-8.6662323
101	41.1969765	-8.6680599
102	41.1908128	-8.6683954
103	41.1918821	-8.6693072
104	41.1989192	-8.6740364
105	41.2020522	-8.6716612
106	41.1974196	-8.6714714
107	41.1899976	-8.6748207
108	41.1899203	-8.6751636
109	41.1966263	-8.6731434
110	41.1944238	-8.6706102
111	41.196018	-8.6715178
112	41.1945765	-8.6684842
113	41.192734	-8.668423
114	41.2018676	-8.6691882
115	41.1971584	-8.6682426
116	41.1924662	-8.6698981
117	41.1926141	-8.6701
118	41.1940302	-8.6608784
119	41.1965076	-8.6632078
120	41.2025623	-8.6638625
121	41.1977797	-8.6643988
122	41.1986003	-8.6717979
123	41.1981564	-8.6733125
124	41.1975168	-8.6700459
125	41.1977002	-8.6690138
126	41.1994744	-8.6691985
127	41.1994883	-8.6685569
128	41.1987444	-8.6690824
129	41.1964561	-8.6681844
130	41.1966176	-8.6689483
131	41.1967757	-8.6686184
132	41.1973204	-8.6680367
133	41.2004664	-8.6736062
134	41.1996195	-8.6716487
135	41.1969708	-8.6636612
136	41.2003694	-8.6657979
137	41.1993165	-8.6585148
138	41.1996278	-8.6588485
139	41.1998638	-8.6657295
140	41.2004085	-8.6654588
141	41.1989744	-8.6637551
142	41.1994193	-8.6627054
143	41.2007082	-8.6630103
144	41.2005825	-8.6668278
145	41.1998026	-8.6668769
146	41.2013593	-8.6699636
147	41.2007981	-8.6751678
148	41.1988254	-8.6739795
149	41.1925505	-8.6698778
150	41.19246	-8.6697216
151	41.1870172	-8.6761274
152	41.1871374	-8.6757897
153	41.1866196	-8.6771197
154	41.1899258	-8.6737212
155	41.1899832	-8.6696463
156	41.1935787	-8.6726774
157	41.1950792	-8.674615
158	41.1941177	-8.6725957
159	41.1953434	-8.674313
160	41.1942275	-8.672321
161	41.1955774	-8.674029
162	41.1942921	-8.672218
163	41.195784	-8.6737973
164	41.1945957	-8.6717803
165	41.1961715	-8.6734969
166	41.1930293	-8.6767405
167	41.1921667	-8.6775582
168	41.1943276	-8.6771222
169	41.1948923	-8.6748532
170	41.1962297	-8.6777026
171	41.1948439	-8.6753133
172	41.1953578	-8.6760031
173	41.1957711	-8.6775738
174	41.1951334	-8.6745464
175	41.1959673	-8.6772688
176	41.1974215	-8.679098
177	41.1955258	-8.6740996
178	41.1961059	-8.6800127
179	41.1966107	-8.6790845
180	41.1959317	-8.6796149
181	41.1964808	-8.6789234
182	41.1971358	-8.6799943
183	41.197108	-8.6790845
184	41.1969446	-8.6784106
185	41.1961621	-8.6784028
186	41.1956325	-8.6778277
187	41.1961685	-8.6779908
188	41.196926	-8.6780242
189	41.1962776	-8.6774456
190	41.1969214	-8.6775009
191	41.1959314	-8.6751566
192	41.1967165	-8.6746529
193	41.1972407	-8.6738103
194	41.1977444	-8.6773127
195	41.1969433	-8.6773432
196	41.1977637	-8.6767119
197	41.1969603	-8.67663
198	41.1972461	-8.6762467
199	41.1969145	-8.6750372
200	41.1974574	-8.6763043
201	41.1972187	-8.6757171
202	41.1964779	-8.6699442
203	41.1898142	-8.6745801
204	41.1902878	-8.674716
205	41.1919125	-8.6693953
206	41.162416	-8.6564808
207	41.1618551	-8.6564735
208	41.1549188	-8.6731544
209	41.1544672	-8.6739223
210	41.1482725	-8.6548132
211	41.1484224	-8.6541346
212	41.1490864	-8.6729195
213	41.1486174	-8.6729653
214	41.1481568	-8.6742716
215	41.1497943	-8.6761318
216	41.1480695	-8.6745203
217	41.1731629	-8.6882686
218	41.1779523	-8.6630802
219	41.1778207	-8.6563346
220	41.1777598	-8.6565391
221	41.167476	-8.6890376
222	41.1681621	-8.6880264
223	41.1675078	-8.6881081
224	41.1671451	-8.68815
225	41.1485592	-8.6533216
226	41.1485271	-8.6532875
227	41.1507245	-8.6508633
228	41.1483481	-8.6532324
229	41.1483303	-8.6375231
230	41.1493812	-8.654042
231	41.1486712	-8.6540582
232	41.1485647	-8.6542788
233	41.1504079	-8.656015
234	41.1511072	-8.6573042
235	41.147502	-8.6613805
236	41.1497612	-8.6408358
237	41.151072	-8.6381032
238	41.151081	-8.6356995
239	41.151023	-8.6358814
240	41.1539618	-8.6449368
241	41.1501576	-8.637858
242	41.145592	-8.6307201
243	41.1447278	-8.6268987
244	41.1427807	-8.6152794
245	41.140775	-8.6153165
246	41.1451986	-8.6397208
247	41.1482314	-8.6404609
248	41.1474615	-8.6672743
249	41.1727112	-8.6883123
250	41.1709269	-8.6871521
251	41.1685071	-8.6880826
252	41.1683804	-8.6884635
253	41.1735981	-8.6884245
254	41.1729125	-8.6886988
255	41.1736894	-8.6885483
256	41.1801434	-8.6896524
257	41.1730402	-8.6883372
258	41.1797755	-8.6936245
259	41.1747398	-8.6898244
260	41.1781797	-8.6561991
261	41.178011	-8.6560094
262	41.1788269	-8.6568588
263	41.1581234	-8.5610052
264	41.1613028	-8.5626522
265	41.17833	-8.6553661
266	41.1790288	-8.6563727
267	41.1801448	-8.6572773
268	41.1796296	-8.6573622
269	41.1795591	-8.6575444
270	41.1795319	-8.6581699
271	41.1643134	-8.6364325
272	41.1645259	-8.6372418
273	41.1752311	-8.6519932
274	41.1779691	-8.6550644
275	41.179101	-8.646154
276	41.181282	-8.6488759
277	41.1777005	-8.6556253
278	41.1757065	-8.6528018
279	41.1764476	-8.6513194
280	41.1758725	-8.6521491
281	41.175295	-8.6530039
282	41.175602	-8.6527732
283	41.1761621	-8.6517451
284	41.1762338	-8.6510449
285	41.1766855	-8.6516412
286	41.1660571	-8.6401033
287	41.1660024	-8.6390345
288	41.1653724	-8.6394574
289	41.1669102	-8.6417749
290	41.1584424	-8.5616403
291	41.1576401	-8.5615977
292	41.1561526	-8.5587853
293	41.1724822	-8.6292928
294	41.1728067	-8.6266687
295	41.163401	-8.6337428
296	41.1632147	-8.6334736
297	41.1889427	-8.6713899
298	41.1870209	-8.6715204
299	41.1874599	-8.6695136
300	41.1883544	-8.6684938
301	41.1885055	-8.6689314
302	41.1885771	-8.6690494
303	41.1804785	-8.6819158
304	41.1808513	-8.6822064
305	41.1823297	-8.6829638
306	41.1818304	-8.6836688
307	41.1827806	-8.6822809
308	41.1806708	-8.6825214
309	41.1804216	-8.685675
310	41.1799585	-8.6904388
311	41.1800019	-8.6895403
312	41.1802965	-8.6856579
313	41.1803532	-8.6821907
314	41.1791424	-8.6815649
315	41.1792151	-8.6813726
316	41.1804284	-8.681966
317	41.1630151	-8.5657531
318	41.1620435	-8.5656998
319	41.1617737	-8.5658187
320	41.1623177	-8.5645547
321	41.1564778	-8.5717619
322	41.1584254	-8.5680412
323	41.1562095	-8.572183
324	41.1460598	-8.5794323
325	41.1480176	-8.5815075
326	41.1455675	-8.58118
327	41.1513717	-8.5797279
328	41.1491995	-8.5808614
329	41.1521321	-8.5749042
330	41.1522128	-8.5803245
331	41.1494118	-8.5788017
332	41.1501836	-8.5786869
333	41.1512241	-8.5778544
334	41.1510242	-8.5767433
335	41.1499065	-8.5786264
336	41.1475865	-8.5812331
337	41.1473404	-8.5805893
338	41.146385	-8.5796626
339	41.148876	-8.5789989
340	41.1462564	-8.5791502
341	41.1518938	-8.5747479
342	41.1454212	-8.5744749
343	41.1456522	-8.5726867
344	41.1458369	-8.5791579
345	41.1447709	-8.5779221
346	41.1415688	-8.6128692
347	41.141247	-8.6108162
348	41.1782786	-8.6559271
349	41.1776657	-8.6552362
350	41.177769	-8.6551074
351	41.1783246	-8.6558027
352	41.1883048	-8.6685154
353	41.1785281	-8.6538088
354	41.1804588	-8.652739
355	41.1650366	-8.6308069
356	41.1643775	-8.6322544
357	41.164267	-8.6324427
358	41.1641134	-8.6327818
359	41.1629893	-8.6350672
360	41.1628949	-8.6352081
361	41.1605319	-8.5935199
362	41.1610943	-8.5982661
363	41.1618267	-8.6040196
364	41.1608958	-8.5923386
365	41.1609858	-8.5919774
366	41.1786886	-8.5825383
367	41.1802755	-8.5818419
368	41.1529141	-8.6785795
369	41.1494971	-8.6757064
370	41.1502745	-8.6760447
371	41.1545124	-8.6796929
372	41.1593778	-8.683759
373	41.1530072	-8.6783789
374	41.1673547	-8.6885946
375	41.1492023	-8.6731813
376	41.1474276	-8.6337433
377	41.1404984	-8.6164684
378	41.1410216	-8.6146391
379	41.1414248	-8.613438
380	41.1440847	-8.5736876
381	41.1440152	-8.5758778
382	41.1637248	-8.5657587
383	41.162693	-8.5651291
384	41.1636078	-8.5656129
385	41.1663682	-8.5664637
386	41.1553002	-8.6721175
387	41.1573963	-8.6668091
388	41.1389584	-8.5808876
389	41.1375385	-8.5809633
390	41.1603285	-8.6439441
391	41.1583964	-8.6450984
392	41.1600285	-8.6414826
393	41.1548001	-8.6451303
394	41.1569094	-8.6454154
395	41.1562423	-8.6458826
396	41.1545847	-8.645209
397	41.156564	-8.6460349
398	41.1567287	-8.6459508
399	41.1600023	-8.6485173
400	41.1564294	-8.6458005
401	41.1573769	-8.6454697
402	41.1566861	-8.645666
403	41.1576099	-8.6455537
404	41.1580345	-8.6453477
405	41.1580129	-8.6455084
406	41.1579492	-8.6452239
407	41.1611537	-8.6489004
408	41.1596018	-8.6480731
409	41.1614072	-8.6503702
410	41.1597645	-8.6500167
411	41.1611161	-8.649332
412	41.1602757	-8.6490773
413	41.1585155	-8.649517
414	41.1590659	-8.6483137
415	41.1583456	-8.6495274
416	41.1593299	-8.6490819
417	41.1613518	-8.6500763
418	41.1575879	-8.6490856
419	41.1604466	-8.6438472
420	41.1594531	-8.6494761
421	41.1601103	-8.6501374
422	41.1592593	-8.6490846
423	41.1593969	-8.6494999
424	41.1583005	-8.6473116
425	41.1644257	-8.6476955
426	41.1644112	-8.6491559
427	41.1632737	-8.6495078
428	41.1635893	-8.6486983
429	41.1616708	-8.649894
430	41.1614398	-8.6497816
431	41.1620083	-8.6325433
432	41.1625295	-8.63147
433	41.1633554	-8.6247981
434	41.1627832	-8.6214791
435	41.1794092	-8.6295834
436	41.1691499	-8.6256211
437	41.1598672	-8.6246718
438	41.1584955	-8.6278404
439	41.1598888	-8.6027664
440	41.1623669	-8.6164897
441	41.1617811	-8.6118154
442	41.161719	-8.6113688
443	41.1614709	-8.6096168
444	41.1608319	-8.6050189
445	41.1605735	-8.6052346
446	41.1606171	-8.6043522
447	41.1491371	-8.5987854
448	41.1505738	-8.5979963
449	41.1607464	-8.5983202
450	41.1884325	-8.6123938
451	41.1849454	-8.6132029
452	41.1649902	-8.6109751
453	41.1578038	-8.6124042
454	41.1718262	-8.612757
455	41.1710763	-8.6128358
456	41.1744427	-8.6112672
457	41.174016	-8.6170586
458	41.1738986	-8.6170284
459	41.1741914	-8.6098144
460	41.1748332	-8.6134753
461	41.1748041	-8.6136207
462	41.1736816	-8.6187988
463	41.1742464	-8.6134579
464	41.1742464	-8.6133137
465	41.1738419	-8.6091581
466	41.1732605	-8.6057023
467	41.1731938	-8.6077116
468	41.1728146	-8.6054218
469	41.1725734	-8.6053283
470	41.1718114	-8.6054787
471	41.1715966	-8.605512
472	41.1712512	-8.6002435
473	41.1723882	-8.6038445
474	41.1717809	-8.6031044
475	41.1725769	-8.6043711
476	41.1732691	-8.6080159
477	41.1709687	-8.604859
478	41.1717736	-8.6042243
479	41.1728529	-8.6069436
480	41.1731635	-8.6056707
481	41.1720651	-8.6053789
482	41.1715996	-8.6056192
483	41.1714409	-8.6057642
484	41.1725636	-8.6049568
485	41.1749947	-8.6136062
486	41.1740735	-8.613298
487	41.1727634	-8.6128712
488	41.1747729	-8.6126525
489	41.1742195	-8.6126385
490	41.174174	-8.6140765
491	41.1746525	-8.6141709
492	41.1782404	-8.5826818
493	41.1803349	-8.5821486
494	41.1635863	-8.5719987
495	41.1623417	-8.5746279
496	41.1659329	-8.5707949
497	41.1664827	-8.5664598
498	41.1533918	-8.6507378
499	41.1537015	-8.6502971
500	41.1541659	-8.6483646
501	41.1527069	-8.6262407
502	41.1523876	-8.6271574
503	41.1523269	-8.626092
504	41.1527713	-8.6245762
505	41.1473629	-8.6206422
506	41.14727	-8.6204497
507	41.1471652	-8.6204078
508	41.1460365	-8.620148
509	41.1460795	-8.6198677
510	41.1516838	-8.6096613
511	41.15581	-8.6092494
512	41.1556727	-8.6100255
513	41.1514604	-8.6564339
514	41.1508289	-8.6565083
515	41.1492102	-8.6543101
516	41.1553921	-8.6482639
517	41.1547352	-8.6490088
518	41.1549543	-8.6480622
519	41.1550159	-8.6484203
520	41.1549288	-8.6480341
521	41.1526766	-8.6322412
522	41.1525169	-8.6325567
523	41.1511253	-8.6376216
524	41.1509208	-8.6355071
525	41.1524399	-8.6324864
526	41.1565562	-8.6295159
527	41.1561394	-8.6296433
528	41.1553136	-8.6301469
529	41.1545123	-8.631123
530	41.1544369	-8.6307345
531	41.1548008	-8.6307573
532	41.1525826	-8.6306149
533	41.1571092	-8.6242545
534	41.1577757	-8.627921
535	41.1576691	-8.6279387
536	41.1571798	-8.6248799
537	41.1900522	-8.6621702
538	41.1898899	-8.6662924
539	41.185713	-8.662584
540	41.1897146	-8.6670366
541	41.1920922	-8.6624266
542	41.1917839	-8.6645565
543	41.1916758	-8.6651515
544	41.1900716	-8.6693867
545	41.1900366	-8.6681584
546	41.1689199	-8.5873929
547	41.168833	-8.5878701
548	41.168888	-8.5900944
549	41.1551306	-8.6289891
550	41.1548443	-8.6288123
551	41.1554033	-8.6293726
552	41.1553555	-8.6282733
553	41.1556061	-8.6296098
554	41.1454754	-8.6155655
555	41.1458819	-8.6135207
556	41.1455566	-8.6155211
557	41.1464453	-8.6153227
558	41.1463677	-8.617693
559	41.1449577	-8.6166413
560	41.1460434	-8.6116329
561	41.1506096	-8.6108667
562	41.1480088	-8.6180951
563	41.1433063	-8.6021347
564	41.1455033	-8.6032458
565	41.1429788	-8.602023
566	41.1432752	-8.6021206
567	41.1440435	-8.6049096
568	41.1431823	-8.602358
569	41.144783	-8.60697
570	41.1456628	-8.6052499
571	41.1453081	-8.6043417
572	41.1456483	-8.6019552
573	41.1457394	-8.6018698
574	41.1469724	-8.6021759
575	41.1465342	-8.6038217
576	41.1464541	-8.6041353
577	41.1462979	-8.6043415
578	41.1472277	-8.6015512
579	41.1483104	-8.5984758
580	41.149924	-8.6063779
581	41.150121	-8.5984806
582	41.1524218	-8.5968992
583	41.1547834	-8.5955395
584	41.1483644	-8.5984224
585	41.1586594	-8.6075286
586	41.1574918	-8.6081097
587	41.1583524	-8.6066852
588	41.158971	-8.6083969
589	41.1594403	-8.601078
590	41.1573449	-8.6126531
591	41.1566283	-8.6130967
592	41.1580162	-8.598815
593	41.1579162	-8.5981439
594	41.1586599	-8.5933136
595	41.1596389	-8.5962965
596	41.1599841	-8.5951923
597	41.1592864	-8.5929474
598	41.1615302	-8.6016954
599	41.1604339	-8.6226111
600	41.1604	-8.6223009
601	41.15933	-8.6234089
602	41.1572516	-8.6248622
603	41.1590221	-8.6242852
604	41.1481991	-8.6241792
605	41.1455931	-8.6238899
606	41.146197	-8.6141
607	41.1476349	-8.6137484
608	41.1465896	-8.6147418
609	41.147714	-8.6140459
610	41.1453089	-8.6133578
611	41.1435262	-8.6104145
612	41.144249	-8.6091904
613	41.1460534	-8.6033771
614	41.1464194	-8.6019407
615	41.148186	-8.5987685
616	41.145792	-8.6003456
617	41.1469599	-8.6004891
618	41.1458785	-8.5992152
619	41.1446592	-8.5986182
620	41.1437543	-8.5974536
621	41.1449664	-8.5979163
622	41.1454251	-8.601516
623	41.1416068	-8.595981
624	41.145278	-8.5971842
625	41.1463013	-8.596208
626	41.1473495	-8.5998151
627	41.1460342	-8.5954041
628	41.1465391	-8.5959914
629	41.1555492	-8.5911296
630	41.1546403	-8.5911269
631	41.1492512	-8.5936788
632	41.1482528	-8.5980583
633	41.1486767	-8.5956943
634	41.1460675	-8.5951513
635	41.1507754	-8.5941503
636	41.1464832	-8.592738
637	41.1525041	-8.5972704
638	41.1511874	-8.5962965
639	41.1502862	-8.5951604
640	41.1532791	-8.6007969
641	41.1569212	-8.6001177
642	41.1576099	-8.5939208
643	41.1581552	-8.595342
644	41.1590864	-8.5946047
645	41.1903377	-8.6620583
646	41.1929526	-8.6628738
647	41.1904846	-8.662124
648	41.1902724	-8.6621739
649	41.1903475	-8.6619455
650	41.1730175	-8.6399479
651	41.1744604	-8.6433211
652	41.1788615	-8.6470735
653	41.1763749	-8.6453996
654	41.1763641	-8.6448407
655	41.1715894	-8.6348985
656	41.1706848	-8.6379026
657	41.1708104	-8.6384131
658	41.170507	-8.638126
659	41.174025	-8.6340402
660	41.1986195	-8.5750196
661	41.2012934	-8.5645358
662	41.198993	-8.5791358
663	41.1984625	-8.584824
664	41.1975772	-8.5966208
665	41.1989834	-8.5749708
666	41.1993233	-8.5791341
667	41.1160867	-8.6293915
668	41.112496	-8.6265385
669	41.1122418	-8.607013
670	41.1116787	-8.6105028
671	41.114588	-8.6233907
672	41.1169423	-8.625565
673	41.1156037	-8.6267005
674	41.117576	-8.6262071
675	41.117265	-8.6290762
676	41.1903816	-8.6960446
677	41.1873867	-8.6924944
678	41.181023	-8.5833243
679	41.1811717	-8.5832751
680	41.1673216	-8.5639728
681	41.0960632	-8.5213701
682	41.1081664	-8.5098041
683	41.1367061	-8.5182848
684	41.1374123	-8.5181963
685	41.1366427	-8.5183922
686	41.1361197	-8.5180847
687	41.1359247	-8.5175047
688	41.1367071	-8.5178901
689	41.1365564	-8.5184664
690	41.1358245	-8.5196645
691	41.1362621	-8.5177383
692	41.1448126	-8.5776604
693	41.1460517	-8.5788757
694	41.1448329	-8.577722
695	41.1436382	-8.5731872
696	41.1416584	-8.5730221
697	41.1446802	-8.577949
698	41.1445246	-8.5783007
699	41.1445676	-8.5778361
700	41.1445597	-8.5777279
701	41.1440502	-8.5763074
702	41.1440953	-8.5734288
703	41.1441186	-8.5731525
704	41.1448446	-8.5707469
705	41.1430254	-8.5472803
706	41.1430814	-8.5469894
707	41.1430261	-8.5472335
708	41.1429404	-8.5470971
709	41.1422236	-8.5253161
710	41.1439212	-8.5321779
711	41.1423663	-8.5249385
712	41.1421114	-8.5247267
713	41.1414832	-8.5239333
714	41.1379217	-8.5182546
715	41.1987186	-8.6739147
716	41.1978416	-8.6746928
717	41.1955331	-8.6654467
718	41.1952563	-8.6640614
719	41.1923573	-8.6645839
720	41.1958921	-8.6626737
721	41.1936881	-8.6634877
722	41.1948073	-8.6642125
723	41.2002651	-8.6606876
724	41.1996621	-8.6600472
725	41.1903425	-8.670955
726	41.1899211	-8.6706855
727	41.1967236	-8.6612905
728	41.1961275	-8.6617365
729	41.1952555	-8.6659201
730	41.1955164	-8.6664081
731	41.195003	-8.6661494
732	41.1952768	-8.6666345
733	41.1947834	-8.6663691
734	41.1950385	-8.6668597
735	41.192821	-8.6679466
736	41.1961735	-8.669841
737	41.1936875	-8.6666055
738	41.1936882	-8.667026
739	41.1945721	-8.6666364
740	41.1945783	-8.6670475
741	41.1942802	-8.6666302
742	41.19428	-8.6670432
743	41.1949526	-8.6676008
744	41.194861	-8.6672112
745	41.1957027	-8.667104
746	41.196108	-8.6667689
747	41.1915802	-8.6583979
748	41.1914879	-8.6580175
749	41.1929778	-8.6628182
750	41.1957622	-8.6583964
751	41.1921282	-8.6598474
752	41.1924712	-8.6590083
753	41.19431	-8.6604947
754	41.1939874	-8.6562597
755	41.1940413	-8.6563411
756	41.1920944	-8.6597326
757	41.193206	-8.6622107
758	41.1929448	-8.6602468
759	41.1941827	-8.6592658
760	41.192872	-8.6583069
761	41.1989396	-8.6594566
762	41.1975161	-8.6588671
763	41.1973695	-8.6577254
764	41.1967624	-8.6581926
765	41.1966924	-8.6587711
766	41.1975686	-8.6573296
767	41.1937924	-8.6560126
768	41.1567998	-8.6076958
769	41.1568007	-8.6092463
770	41.1960259	-8.683508
771	41.196619	-8.6840339
772	41.1940043	-8.6883239
773	41.1946142	-8.6870094
774	41.1982677	-8.6827397
775	41.1978587	-8.6835367
776	41.1958521	-8.6855035
777	41.1973803	-8.6832862
778	41.197898	-8.6830469
779	41.1985358	-8.6860929
780	41.1982244	-8.6859798
781	41.194663	-8.6871224
782	41.1942048	-8.6885232
783	41.1999161	-8.6529692
784	41.1994019	-8.6573734
785	41.200322	-8.652477
786	41.200086	-8.6522942
787	41.1978696	-8.6607487
788	41.1989062	-8.6594155
789	41.1979313	-8.6609656
790	41.1975831	-8.6611107
791	41.1970173	-8.6609401
792	41.19795	-8.660846
793	41.1946302	-8.6614539
794	41.1963196	-8.6608131
795	41.1979047	-8.6613361
796	41.1976521	-8.6611279
797	41.1978618	-8.6610523
798	41.1932856	-8.6629798
799	41.19828	-8.6617724
800	41.1993812	-8.6627928
801	41.2000092	-8.6594661
802	41.1933776	-8.6672433
803	41.1933784	-8.6676684
804	41.1939864	-8.6666124
805	41.1939819	-8.6670354
806	41.1478651	-8.6145055
807	41.1471568	-8.6151865
808	41.1480782	-8.6181363
809	41.1476258	-8.6202036
810	41.1480274	-8.6122867
811	41.1481994	-8.6129656
812	41.1478797	-8.6112813
813	41.146954	-8.6328764
814	41.1513117	-8.6290736
815	41.1482451	-8.6094375
816	41.1477825	-8.6084215
817	41.1451386	-8.6153546
818	41.1456445	-8.6135028
819	41.1431227	-8.6174614
820	41.144475	-8.6142597
821	41.1406057	-8.6131082
822	41.1404284	-8.614516
823	41.1425117	-8.6152759
824	41.1409169	-8.6174342
825	41.1416589	-8.6153136
826	41.1416486	-8.6145205
827	41.1993724	-8.6052306
828	41.1980452	-8.6054048
829	41.2003154	-8.6055586
830	41.1939567	-8.6076434
831	41.1935842	-8.6088
832	41.1978326	-8.6054867
833	41.1977264	-8.6053315
834	41.1953006	-8.6047167
835	41.2008275	-8.6121311
836	41.1931626	-8.6114037
837	41.1853315	-8.6620011
838	41.1860604	-8.6601297
839	41.1859844	-8.6034626
840	41.1858359	-8.6035813
841	41.1803769	-8.6574599
842	41.1852322	-8.662083
843	41.1902223	-8.6053609
844	41.1907994	-8.6052506
845	41.1893001	-8.6051059
846	41.1894776	-8.6051469
847	41.1952054	-8.6038903
848	41.1837648	-8.6034835
849	41.1785504	-8.6063233
850	41.1744411	-8.6099316
851	41.1739403	-8.6103814
852	41.1743536	-8.6060761
853	41.1753567	-8.608517
854	41.1727672	-8.6103785
855	41.1731225	-8.6083958
856	41.1805334	-8.6275104
857	41.1797924	-8.6274757
858	41.1944009	-8.6659127
859	41.1897262	-8.6692644
860	41.1979396	-8.6054977
861	41.1985589	-8.6089652
862	41.1987276	-8.6089099
863	41.2002688	-8.6086868
864	41.1990594	-8.5872383
865	41.19763	-8.5914056
866	41.1993149	-8.6031978
867	41.201168	-8.6085742
868	41.1892442	-8.67353
869	41.1878164	-8.6696169
870	41.1969365	-8.5951558
871	41.1965504	-8.5932336
872	41.1994723	-8.6087919
873	41.199063	-8.6029964
874	41.1965322	-8.6279082
875	41.1981855	-8.6268427
876	41.2003156	-8.6226345
877	41.1998105	-8.6221887
878	41.1994564	-8.6214299
879	41.1305327	-8.5882621
880	41.1297419	-8.5902764
881	41.1248072	-8.5961436
882	41.1298487	-8.5910105
883	41.181206	-8.6291268
884	41.1817431	-8.6233801
885	41.182192	-8.6243034
886	41.1810624	-8.6240805
887	41.1823387	-8.6229584
888	41.1809573	-8.6302818
889	41.1808656	-8.6257703
890	41.1820387	-8.6259645
891	41.1929355	-8.6338043
892	41.1812242	-8.6279203
893	41.1818361	-8.6280277
894	41.1836178	-8.6283845
895	41.1866902	-8.6404908
896	41.1843169	-8.6416617
897	41.1901186	-8.6394524
898	41.1825718	-8.6466381
899	41.1831189	-8.6525211
900	41.1831127	-8.6529893
901	41.1864599	-8.6542733
902	41.1831749	-8.6535015
903	41.1861521	-8.6596843
904	41.1862716	-8.6600367
905	41.1819832	-8.6530446
906	41.1820141	-8.6532368
907	41.1793146	-8.6523166
908	41.1807111	-8.6527502
909	41.1943771	-8.590891
910	41.1982996	-8.5847996
911	41.1756057	-8.5915237
912	41.1730415	-8.5894471
913	41.1776249	-8.614101
914	41.1786124	-8.6186145
915	41.179758	-8.6289357
916	41.1804557	-8.6288441
917	41.1809545	-8.6250669
918	41.1810114	-8.6245827
919	41.1748855	-8.6202218
920	41.1762521	-8.6203577
921	41.1757348	-8.6138847
922	41.1749415	-8.619731
923	41.1610916	-8.5919887
924	41.1601792	-8.5891026
925	41.1496681	-8.6346888
926	41.1497492	-8.6337889
927	41.1514767	-8.6289862
928	41.152057	-8.6270033
929	41.1560911	-8.6229999
930	41.1558317	-8.6226086
931	41.172062	-8.5878116
932	41.1748799	-8.5864248
933	41.1743566	-8.5845737
934	41.1690037	-8.5859786
935	41.1714579	-8.5855399
936	41.1740228	-8.5834872
937	41.1687008	-8.5860533
938	41.1685946	-8.585357
939	41.1724894	-8.5835548
940	41.1705725	-8.586555
941	41.1710889	-8.5884112
942	41.1698524	-8.5840672
943	41.1700677	-8.5847817
944	41.1702441	-8.5854132
